recorded_at,row_type,machine_id,outdoor_temp,outdoor_humidity,mold_temp,env_temp,humidity
2026-06-19 08:24:10,machine,20,,,0.0,0.0,0.0
2026-06-19 08:24:10,machine,21,,,0.0,0.0,0.0
2026-06-19 08:24:10,machine,22,,,0.0,0.0,0.0
2026-06-19 08:24:10,machine,23,,,0.0,0.0,0.0
2026-06-19 08:24:10,machine,24,,,0.0,0.0,0.0
2026-06-19 08:24:10,machine,25,,,0.0,27.49,56.65
2026-06-19 08:24:22,outdoor,,29.66,56.12,,,
2026-06-19 08:24:22,machine,1,,,0.0,26.4,59.67
2026-06-19 08:24:22,machine,2,,,0.0,26.06,60.72
2026-06-19 08:24:22,machine,3,,,0.0,26.4,59.81
2026-06-19 08:24:22,machine,4,,,0.0,26.28,57.8
2026-06-19 08:24:22,machine,5,,,0.0,26.35,56.33
2026-06-19 08:24:22,machine,6,,,0.0,26.55,61.47
2026-06-19 08:24:22,machine,7,,,0.0,26.16,55.85
2026-06-19 08:24:22,machine,8,,,0.0,26.97,57.26
2026-06-19 08:24:22,machine,9,,,0.0,27.25,56.39
2026-06-19 08:24:22,machine,10,,,0.0,26.37,54.19
2026-06-19 08:24:22,machine,11,,,0.0,26.98,54.29
2026-06-19 08:24:22,machine,12,,,0.0,26.54,59.33
2026-06-19 08:24:22,machine,13,,,0.0,26.79,56.29
2026-06-19 08:24:22,machine,14,,,0.0,27.39,60.96
2026-06-19 08:24:22,machine,15,,,0.0,27.05,58.47
2026-06-19 08:24:22,machine,16,,,0.0,0.0,0.0
2026-06-19 08:24:22,machine,17,,,0.0,0.0,0.0
2026-06-19 08:24:22,machine,18,,,0.0,0.0,0.0
2026-06-19 08:24:22,machine,19,,,0.0,0.0,0.0
2026-06-19 08:24:22,machine,20,,,0.0,0.0,0.0
2026-06-19 08:24:22,machine,21,,,0.0,0.0,0.0
2026-06-19 08:24:22,machine,22,,,0.0,0.0,0.0
2026-06-19 08:24:22,machine,23,,,0.0,0.0,0.0
2026-06-19 08:24:22,machine,24,,,0.0,0.0,0.0
2026-06-19 08:24:22,machine,25,,,0.0,28.06,59.41
2026-06-19 08:24:35,outdoor,,29.41,60.84,,,
2026-06-19 08:24:35,machine,1,,,0.0,25.68,55.85
2026-06-19 08:24:35,machine,2,,,0.0,25.65,56.26
2026-06-19 08:24:35,machine,3,,,0.0,26.7,59.95
2026-06-19 08:24:35,machine,4,,,0.0,26.3,56.7
2026-06-19 08:24:35,machine,5,,,0.0,26.32,60.95
2026-06-19 08:24:35,machine,6,,,0.0,26.31,60.34
2026-06-19 08:24:35,machine,7,,,0.0,26.65,59.28
2026-06-19 08:24:35,machine,8,,,0.0,26.44,54.62
2026-06-19 08:24:35,machine,9,,,0.0,26.18,54.07
2026-06-19 08:24:35,machine,10,,,0.0,27.39,61.4
2026-06-19 08:24:35,machine,11,,,0.0,26.72,59.27
2026-06-19 08:24:35,machine,12,,,0.0,27.46,55.81
2026-06-19 08:24:35,machine,13,,,0.0,26.57,56.0
2026-06-19 08:24:35,machine,14,,,0.0,27.56,60.06
2026-06-19 08:24:35,machine,15,,,0.0,26.77,56.08
2026-06-19 08:24:35,machine,16,,,0.0,0.0,0.0
2026-06-19 08:24:35,machine,17,,,0.0,0.0,0.0
2026-06-19 08:24:35,machine,18,,,0.0,0.0,0.0
2026-06-19 08:24:35,machine,19,,,0.0,0.0,0.0
2026-06-19 08:24:35,machine,20,,,0.0,0.0,0.0
2026-06-19 08:24:35,machine,21,,,0.0,0.0,0.0
2026-06-19 08:24:35,machine,22,,,0.0,0.0,0.0
2026-06-19 08:24:35,machine,23,,,0.0,0.0,0.0
2026-06-19 08:24:35,machine,24,,,0.0,0.0,0.0
2026-06-19 08:24:35,machine,25,,,0.0,28.46,59.48
2026-06-19 08:24:47,outdoor,,28.83,62.93,,,
2026-06-19 08:24:47,machine,1,,,0.0,26.4,60.6
2026-06-19 08:24:47,machine,2,,,0.0,26.01,60.99
2026-06-19 08:24:47,machine,3,,,0.0,25.72,61.46
2026-06-19 08:24:47,machine,4,,,0.0,25.92,55.17
2026-06-19 08:24:47,machine,5,,,0.0,26.88,58.03
2026-06-19 08:24:47,machine,6,,,0.0,26.57,56.33
2026-06-19 08:24:47,machine,7,,,0.0,26.83,56.02
2026-06-19 08:24:47,machine,8,,,0.0,26.59,58.23
2026-06-19 08:24:47,machine,9,,,0.0,26.41,58.44
2026-06-19 08:24:47,machine,10,,,0.0,26.72,60.54
2026-06-19 08:24:47,machine,11,,,0.0,26.36,58.48
2026-06-19 08:24:47,machine,12,,,0.0,27.23,56.43
2026-06-19 08:24:47,machine,13,,,0.0,26.99,61.81
2026-06-19 08:24:47,machine,14,,,0.0,26.94,56.05
2026-06-19 08:24:47,machine,15,,,0.0,27.58,58.13
2026-06-19 08:24:47,machine,16,,,0.0,0.0,0.0
2026-06-19 08:24:47,machine,17,,,0.0,0.0,0.0
2026-06-19 08:24:47,machine,18,,,0.0,0.0,0.0
2026-06-19 08:24:47,machine,19,,,0.0,0.0,0.0
2026-06-19 08:24:47,machine,20,,,0.0,0.0,0.0
2026-06-19 08:24:47,machine,21,,,0.0,0.0,0.0
2026-06-19 08:24:47,machine,22,,,0.0,0.0,0.0
2026-06-19 08:24:47,machine,23,,,0.0,0.0,0.0
2026-06-19 08:24:47,machine,24,,,0.0,0.0,0.0
2026-06-19 08:24:47,machine,25,,,0.0,28.22,59.73
2026-06-19 08:24:58,outdoor,,30.37,61.03,,,
2026-06-19 08:24:58,machine,1,,,0.0,25.49,59.91
2026-06-19 08:24:58,machine,2,,,0.0,25.91,55.01
2026-06-19 08:24:58,machine,3,,,0.0,26.08,56.54
2026-06-19 08:24:58,machine,4,,,0.0,25.84,54.09
2026-06-19 08:24:58,machine,5,,,0.0,26.84,59.05
2026-06-19 08:24:58,machine,6,,,0.0,26.18,55.63
2026-06-19 08:24:58,machine,7,,,0.0,26.74,54.89
2026-06-19 08:24:58,machine,8,,,0.0,27.12,55.71
2026-06-19 08:24:58,machine,9,,,0.0,26.62,61.64
2026-06-19 08:24:58,machine,10,,,0.0,26.68,61.13
2026-06-19 08:24:58,machine,11,,,0.0,26.92,55.34
2026-06-19 08:24:58,machine,12,,,0.0,27.11,58.44
2026-06-19 08:24:58,machine,13,,,0.0,27.13,55.05
2026-06-19 08:24:58,machine,14,,,0.0,27.63,60.97
2026-06-19 08:24:58,machine,15,,,0.0,27.39,59.97
2026-06-19 08:24:58,machine,16,,,0.0,0.0,0.0
2026-06-19 08:24:58,machine,17,,,0.0,0.0,0.0
2026-06-19 08:24:58,machine,18,,,0.0,0.0,0.0
2026-06-19 08:24:58,machine,19,,,0.0,0.0,0.0
2026-06-19 08:24:58,machine,20,,,0.0,0.0,0.0
2026-06-19 08:24:58,machine,21,,,0.0,0.0,0.0
2026-06-19 08:24:58,machine,22,,,0.0,0.0,0.0
2026-06-19 08:24:58,machine,23,,,0.0,0.0,0.0
2026-06-19 08:24:58,machine,24,,,0.0,0.0,0.0
2026-06-19 08:24:58,machine,25,,,0.0,28.05,56.63
2026-06-19 08:25:10,outdoor,,29.46,56.12,,,
2026-06-19 08:25:10,machine,1,,,0.0,25.54,60.93
2026-06-19 08:25:10,machine,2,,,0.0,26.46,58.03
2026-06-19 08:25:10,machine,3,,,0.0,25.79,60.36
2026-06-19 08:25:10,machine,4,,,0.0,26.64,56.11
2026-06-19 08:25:10,machine,5,,,0.0,26.89,60.16
2026-06-19 08:25:10,machine,6,,,0.0,26.05,60.45
2026-06-19 08:25:10,machine,7,,,0.0,26.26,57.82
2026-06-19 08:25:10,machine,8,,,0.0,26.51,60.01
2026-06-19 08:25:10,machine,9,,,0.0,26.15,57.84
2026-06-19 08:25:10,machine,10,,,0.0,26.55,58.28
2026-06-19 08:25:10,machine,11,,,0.0,26.56,60.53
2026-06-19 08:25:10,machine,12,,,0.0,26.49,56.57
2026-06-19 08:25:10,machine,13,,,0.0,27.4,59.24
2026-06-19 08:25:10,machine,14,,,0.0,27.03,59.44
2026-06-19 08:25:10,machine,15,,,0.0,26.78,56.54
2026-06-19 08:25:10,machine,16,,,0.0,0.0,0.0
2026-06-19 08:25:10,machine,17,,,0.0,0.0,0.0
2026-06-19 08:25:10,machine,18,,,0.0,0.0,0.0
2026-06-19 08:25:10,machine,19,,,0.0,0.0,0.0
2026-06-19 08:25:10,machine,20,,,0.0,0.0,0.0
2026-06-19 08:25:10,machine,21,,,0.0,0.0,0.0
2026-06-19 08:25:10,machine,22,,,0.0,0.0,0.0
2026-06-19 08:25:10,machine,23,,,0.0,0.0,0.0
2026-06-19 08:25:10,machine,24,,,0.0,0.0,0.0
2026-06-19 08:25:10,machine,25,,,0.0,28.24,57.1
2026-06-19 08:25:22,outdoor,,30.02,61.85,,,
2026-06-19 08:25:22,machine,1,,,0.0,26.63,54.28
2026-06-19 08:25:22,machine,2,,,0.0,25.9,54.66
2026-06-19 08:25:22,machine,3,,,0.0,26.48,59.07
2026-06-19 08:25:22,machine,4,,,0.0,26.82,61.3
2026-06-19 08:25:22,machine,5,,,0.0,26.77,59.17
2026-06-19 08:25:22,machine,6,,,0.0,26.63,59.63
2026-06-19 08:25:22,machine,7,,,0.0,26.46,56.77
2026-06-19 08:25:22,machine,8,,,0.0,26.53,60.6
2026-06-19 08:25:22,machine,9,,,0.0,27.18,55.0
2026-06-19 08:25:22,machine,10,,,0.0,26.62,58.49
2026-06-19 08:25:22,machine,11,,,0.0,26.58,58.08
2026-06-19 08:25:22,machine,12,,,0.0,26.55,57.72
2026-06-19 08:25:22,machine,13,,,0.0,27.4,54.61
2026-06-19 08:25:22,machine,14,,,0.0,27.67,61.44
2026-06-19 08:25:22,machine,15,,,0.0,26.86,60.65
2026-06-19 08:25:22,machine,16,,,0.0,0.0,0.0
2026-06-19 08:25:22,machine,17,,,0.0,0.0,0.0
2026-06-19 08:25:22,machine,18,,,0.0,0.0,0.0
2026-06-19 08:25:22,machine,19,,,0.0,0.0,0.0
2026-06-19 08:25:22,machine,20,,,0.0,0.0,0.0
2026-06-19 08:25:22,machine,21,,,0.0,0.0,0.0
2026-06-19 08:25:22,machine,22,,,0.0,0.0,0.0
2026-06-19 08:25:22,machine,23,,,0.0,0.0,0.0
2026-06-19 08:25:22,machine,24,,,0.0,0.0,0.0
2026-06-19 08:25:22,machine,25,,,0.0,27.56,55.84
2026-06-19 08:25:33,outdoor,,29.95,63.35,,,
2026-06-19 08:25:33,machine,1,,,0.0,25.58,57.79
2026-06-19 08:25:33,machine,2,,,0.0,26.16,57.55
2026-06-19 08:25:33,machine,3,,,0.0,26.2,59.76
2026-06-19 08:25:33,machine,4,,,0.0,25.73,56.5
2026-06-19 08:25:33,machine,5,,,0.0,26.58,57.45
2026-06-19 08:25:33,machine,6,,,0.0,26.5,54.52
2026-06-19 08:25:33,machine,7,,,0.0,26.05,59.45
2026-06-19 08:25:33,machine,8,,,0.0,26.22,60.4
2026-06-19 08:25:33,machine,9,,,0.0,26.89,59.28
2026-06-19 08:25:33,machine,10,,,0.0,26.79,56.14
2026-06-19 08:25:33,machine,11,,,0.0,27.27,57.29
2026-06-19 08:25:33,machine,12,,,0.0,26.88,54.94
2026-06-19 08:25:33,machine,13,,,0.0,26.67,55.22
2026-06-19 08:25:33,machine,14,,,0.0,26.91,59.16
2026-06-19 08:25:33,machine,15,,,0.0,27.58,55.08
2026-06-19 08:25:33,machine,16,,,0.0,0.0,0.0
2026-06-19 08:25:33,machine,17,,,0.0,0.0,0.0
2026-06-19 08:25:33,machine,18,,,0.0,0.0,0.0
2026-06-19 08:25:33,machine,19,,,0.0,0.0,0.0
2026-06-19 08:25:33,machine,20,,,0.0,0.0,0.0
2026-06-19 08:25:33,machine,21,,,0.0,0.0,0.0
2026-06-19 08:25:33,machine,22,,,0.0,0.0,0.0
2026-06-19 08:25:33,machine,23,,,0.0,0.0,0.0
2026-06-19 08:25:33,machine,24,,,0.0,0.0,0.0
2026-06-19 08:25:33,machine,25,,,0.0,27.96,61.81
2026-06-19 08:25:44,outdoor,,29.76,57.27,,,
2026-06-19 08:25:44,machine,1,,,0.0,25.57,57.39
2026-06-19 08:25:44,machine,2,,,0.0,26.1,61.27
2026-06-19 08:25:44,machine,3,,,0.0,25.96,56.83
2026-06-19 08:25:44,machine,4,,,0.0,26.18,59.86
2026-06-19 08:25:44,machine,5,,,0.0,26.48,54.53
2026-06-19 08:25:44,machine,6,,,0.0,26.86,60.73
2026-06-19 08:25:44,machine,7,,,0.0,26.27,56.89
2026-06-19 08:25:44,machine,8,,,0.0,26.54,59.53
2026-06-19 08:25:44,machine,9,,,0.0,26.3,55.67
2026-06-19 08:25:44,machine,10,,,0.0,26.63,61.27
2026-06-19 08:25:44,machine,11,,,0.0,26.4,55.26
2026-06-19 08:25:44,machine,12,,,0.0,27.22,57.52
2026-06-19 08:25:44,machine,13,,,0.0,27.33,61.91
2026-06-19 08:25:44,machine,14,,,0.0,27.03,55.69
2026-06-19 08:25:44,machine,15,,,0.0,27.45,60.53
2026-06-19 08:25:44,machine,16,,,0.0,0.0,0.0
2026-06-19 08:25:44,machine,17,,,0.0,0.0,0.0
2026-06-19 08:25:44,machine,18,,,0.0,0.0,0.0
2026-06-19 08:25:44,machine,19,,,0.0,0.0,0.0
2026-06-19 08:25:44,machine,20,,,0.0,0.0,0.0
2026-06-19 08:25:44,machine,21,,,0.0,0.0,0.0
2026-06-19 08:25:44,machine,22,,,0.0,0.0,0.0
2026-06-19 08:25:44,machine,23,,,0.0,0.0,0.0
2026-06-19 08:25:44,machine,24,,,0.0,0.0,0.0
2026-06-19 08:25:44,machine,25,,,0.0,28.42,59.74
2026-06-19 08:25:55,outdoor,,28.54,63.29,,,
2026-06-19 08:25:55,machine,1,,,0.0,26.19,59.22
2026-06-19 08:25:55,machine,2,,,0.0,26.62,58.14
2026-06-19 08:25:55,machine,3,,,0.0,26.36,54.18
2026-06-19 08:25:55,machine,4,,,0.0,26.55,56.75
2026-06-19 08:25:55,machine,5,,,0.0,26.76,61.87
2026-06-19 08:25:55,machine,6,,,0.0,26.21,56.09
2026-06-19 08:25:55,machine,7,,,0.0,27.03,59.07
2026-06-19 08:25:55,machine,8,,,0.0,27.18,58.56
2026-06-19 08:25:55,machine,9,,,0.0,26.9,61.57
2026-06-19 08:25:55,machine,10,,,0.0,27.19,57.57
2026-06-19 08:25:55,machine,11,,,0.0,27.24,57.26
2026-06-19 08:25:55,machine,12,,,0.0,27.55,61.71
2026-06-19 08:25:55,machine,13,,,0.0,27.02,60.56
2026-06-19 08:25:55,machine,14,,,0.0,26.95,57.67
2026-06-19 08:25:55,machine,15,,,0.0,27.71,60.6
2026-06-19 08:25:55,machine,16,,,0.0,0.0,0.0
2026-06-19 08:25:55,machine,17,,,0.0,0.0,0.0
2026-06-19 08:25:55,machine,18,,,0.0,0.0,0.0
2026-06-19 08:25:55,machine,19,,,0.0,0.0,0.0
2026-06-19 08:25:55,machine,20,,,0.0,0.0,0.0
2026-06-19 08:25:55,machine,21,,,0.0,0.0,0.0
2026-06-19 08:25:55,machine,22,,,0.0,0.0,0.0
2026-06-19 08:25:55,machine,23,,,0.0,0.0,0.0
2026-06-19 08:25:55,machine,24,,,0.0,0.0,0.0
2026-06-19 08:25:55,machine,25,,,0.0,28.16,54.52
2026-06-19 08:26:06,outdoor,,29.12,62.62,,,
2026-06-19 08:26:06,machine,1,,,0.0,26.24,55.32
2026-06-19 08:26:06,machine,2,,,0.0,25.71,55.32
2026-06-19 08:26:06,machine,3,,,0.0,25.77,55.08
2026-06-19 08:26:06,machine,4,,,0.0,26.0,56.36
2026-06-19 08:26:06,machine,5,,,0.0,26.34,55.32
2026-06-19 08:26:06,machine,6,,,0.0,26.71,58.86
2026-06-19 08:26:06,machine,7,,,0.0,26.91,56.17
2026-06-19 08:26:06,machine,8,,,0.0,26.86,57.03
2026-06-19 08:26:06,machine,9,,,0.0,26.13,60.41
2026-06-19 08:26:06,machine,10,,,0.0,26.73,61.97
2026-06-19 08:26:06,machine,11,,,0.0,26.98,56.62
2026-06-19 08:26:06,machine,12,,,0.0,26.83,60.14
2026-06-19 08:26:06,machine,13,,,0.0,26.71,60.88
2026-06-19 08:26:06,machine,14,,,0.0,27.44,57.85
2026-06-19 08:26:06,machine,15,,,0.0,27.03,59.54
2026-06-19 08:26:06,machine,16,,,0.0,0.0,0.0
2026-06-19 08:26:06,machine,17,,,0.0,0.0,0.0
2026-06-19 08:26:06,machine,18,,,0.0,0.0,0.0
2026-06-19 08:26:06,machine,19,,,0.0,0.0,0.0
2026-06-19 08:26:06,machine,20,,,0.0,0.0,0.0
2026-06-19 08:26:06,machine,21,,,0.0,0.0,0.0
2026-06-19 08:26:06,machine,22,,,0.0,0.0,0.0
2026-06-19 08:26:06,machine,23,,,0.0,0.0,0.0
2026-06-19 08:26:06,machine,24,,,0.0,0.0,0.0
2026-06-19 08:26:06,machine,25,,,0.0,27.59,58.4
2026-06-19 08:26:17,outdoor,,30.3,55.6,,,
2026-06-19 08:26:17,machine,1,,,0.0,26.49,60.73
2026-06-19 08:26:17,machine,2,,,0.0,26.05,55.29
2026-06-19 08:26:17,machine,3,,,0.0,26.19,56.43
2026-06-19 08:26:17,machine,4,,,0.0,26.29,59.1
2026-06-19 08:26:17,machine,5,,,0.0,26.31,54.2
2026-06-19 08:26:17,machine,6,,,0.0,26.09,57.19
2026-06-19 08:26:17,machine,7,,,0.0,26.45,56.96
2026-06-19 08:26:17,machine,8,,,0.0,26.57,56.34
2026-06-19 08:26:17,machine,9,,,0.0,27.16,55.89
2026-06-19 08:26:17,machine,10,,,0.0,27.29,56.81
2026-06-19 08:26:17,machine,11,,,0.0,26.29,58.63
2026-06-19 08:26:17,machine,12,,,0.0,26.95,61.58
2026-06-19 08:26:17,machine,13,,,0.0,27.08,58.61
2026-06-19 08:26:17,machine,14,,,0.0,27.28,56.19
2026-06-19 08:26:17,machine,15,,,0.0,26.79,61.76
2026-06-19 08:26:17,machine,16,,,0.0,0.0,0.0
2026-06-19 08:26:17,machine,17,,,0.0,0.0,0.0
2026-06-19 08:26:17,machine,18,,,0.0,0.0,0.0
2026-06-19 08:26:17,machine,19,,,0.0,0.0,0.0
2026-06-19 08:26:17,machine,20,,,0.0,0.0,0.0
2026-06-19 08:26:17,machine,21,,,0.0,0.0,0.0
2026-06-19 08:26:17,machine,22,,,0.0,0.0,0.0
2026-06-19 08:26:17,machine,23,,,0.0,0.0,0.0
2026-06-19 08:26:17,machine,24,,,0.0,0.0,0.0
2026-06-19 08:26:17,machine,25,,,0.0,27.6,54.92
2026-06-19 08:26:28,outdoor,,27.67,60.7,,,
2026-06-19 08:26:28,machine,1,,,0.0,25.91,55.38
2026-06-19 08:26:28,machine,2,,,0.0,26.43,61.52
2026-06-19 08:26:28,machine,3,,,0.0,25.74,60.31
2026-06-19 08:26:28,machine,4,,,0.0,25.94,58.91
2026-06-19 08:26:28,machine,5,,,0.0,25.82,59.5
2026-06-19 08:26:28,machine,6,,,0.0,26.96,58.75
2026-06-19 08:26:28,machine,7,,,0.0,26.55,60.2
2026-06-19 08:26:28,machine,8,,,0.0,26.97,58.04
2026-06-19 08:26:28,machine,9,,,0.0,27.12,59.5
2026-06-19 08:26:28,machine,10,,,0.0,26.68,55.55
2026-06-19 08:26:28,machine,11,,,0.0,26.42,61.66
2026-06-19 08:26:28,machine,12,,,0.0,27.13,58.78
2026-06-19 08:26:28,machine,13,,,0.0,27.47,57.27
2026-06-19 08:26:28,machine,14,,,0.0,26.95,58.79
2026-06-19 08:26:28,machine,15,,,0.0,26.77,60.4
2026-06-19 08:26:28,machine,16,,,0.0,0.0,0.0
2026-06-19 08:26:28,machine,17,,,0.0,0.0,0.0
2026-06-19 08:26:28,machine,18,,,0.0,0.0,0.0
2026-06-19 08:26:28,machine,19,,,0.0,0.0,0.0
2026-06-19 08:26:28,machine,20,,,0.0,0.0,0.0
2026-06-19 08:26:28,machine,21,,,0.0,0.0,0.0
2026-06-19 08:26:28,machine,22,,,0.0,0.0,0.0
2026-06-19 08:26:28,machine,23,,,0.0,0.0,0.0
2026-06-19 08:26:28,machine,24,,,0.0,0.0,0.0
2026-06-19 08:26:28,machine,25,,,0.0,27.88,60.79
2026-06-19 08:26:40,outdoor,,30.19,59.19,,,
2026-06-19 08:26:40,machine,1,,,0.0,26.06,56.0
2026-06-19 08:26:40,machine,2,,,0.0,26.06,57.4
2026-06-19 08:26:40,machine,3,,,0.0,26.15,54.4
2026-06-19 08:26:40,machine,4,,,0.0,26.71,59.67
2026-06-19 08:26:40,machine,5,,,0.0,26.99,57.13
2026-06-19 08:26:40,machine,6,,,0.0,26.11,60.82
2026-06-19 08:26:40,machine,7,,,0.0,26.39,57.4
2026-06-19 08:26:40,machine,8,,,0.0,26.4,59.43
2026-06-19 08:26:40,machine,9,,,0.0,26.56,61.15
2026-06-19 08:26:40,machine,10,,,0.0,26.85,61.24
2026-06-19 08:26:40,machine,11,,,0.0,27.31,55.42
2026-06-19 08:26:40,machine,12,,,0.0,26.63,55.34
2026-06-19 08:26:40,machine,13,,,0.0,26.59,60.13
2026-06-19 08:26:40,machine,14,,,0.0,27.05,60.38
2026-06-19 08:26:40,machine,15,,,0.0,26.85,59.85
2026-06-19 08:26:40,machine,16,,,0.0,0.0,0.0
2026-06-19 08:26:40,machine,17,,,0.0,0.0,0.0
2026-06-19 08:26:40,machine,18,,,0.0,0.0,0.0
2026-06-19 08:26:40,machine,19,,,0.0,0.0,0.0
2026-06-19 08:26:40,machine,20,,,0.0,0.0,0.0
2026-06-19 08:26:40,machine,21,,,0.0,0.0,0.0
2026-06-19 08:26:40,machine,22,,,0.0,0.0,0.0
2026-06-19 08:26:40,machine,23,,,0.0,0.0,0.0
2026-06-19 08:26:40,machine,24,,,0.0,0.0,0.0
2026-06-19 08:26:40,machine,25,,,0.0,28.39,57.99
2026-06-19 08:26:51,outdoor,,28.61,56.3,,,
2026-06-19 08:26:51,machine,1,,,0.0,26.37,55.69
2026-06-19 08:26:51,machine,2,,,0.0,26.13,61.96
2026-06-19 08:26:51,machine,3,,,0.0,26.35,56.84
2026-06-19 08:26:51,machine,4,,,0.0,26.18,58.44
2026-06-19 08:26:51,machine,5,,,0.0,26.45,60.6
2026-06-19 08:26:51,machine,6,,,0.0,26.32,60.28
2026-06-19 08:26:51,machine,7,,,0.0,25.98,58.98
2026-06-19 08:26:51,machine,8,,,0.0,26.77,60.33
2026-06-19 08:26:51,machine,9,,,0.0,26.44,57.43
2026-06-19 08:26:51,machine,10,,,0.0,26.71,54.39
2026-06-19 08:26:51,machine,11,,,0.0,26.3,58.47
2026-06-19 08:26:51,machine,12,,,0.0,26.5,57.93
2026-06-19 08:26:51,machine,13,,,0.0,27.14,59.31
2026-06-19 08:26:51,machine,14,,,0.0,27.54,60.46
2026-06-19 08:26:51,machine,15,,,0.0,27.41,54.39
2026-06-19 08:26:51,machine,16,,,0.0,0.0,0.0
2026-06-19 08:26:51,machine,17,,,0.0,0.0,0.0
2026-06-19 08:26:51,machine,18,,,0.0,0.0,0.0
